ts,device_id,value
2025-09-04 21:30:01.657368+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-04 22:00:02.024603+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-04 22:30:02.134575+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-04 23:00:02.248673+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-04 23:30:02.273156+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.8
2025-09-05 00:00:02.156149+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.5
2025-09-05 00:30:01.884734+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.9
2025-09-05 01:00:01.924820+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.9
2025-09-05 01:30:01.962706+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.9
2025-09-05 02:00:02.110978+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.2
2025-09-05 02:30:01.775661+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.5
2025-09-05 03:00:02.219702+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.4
2025-09-05 03:30:02.214316+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.4
2025-09-05 04:00:02.314221+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.2
2025-09-05 04:30:01.949599+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.9
2025-09-05 05:00:02.079442+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.0
2025-09-05 05:30:01.849138+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.3
2025-09-05 06:00:02.074083+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.7
2025-09-05 06:30:01.834878+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.7
2025-09-05 07:00:01.765630+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.6
2025-09-05 07:30:01.965324+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.5
2025-09-05 08:00:01.897351+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.5
2025-09-05 08:30:01.695038+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.3
2025-09-05 09:00:02.429618+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.2
2025-09-05 09:30:02.145893+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,31.1
2025-09-05 10:00:02.015238+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.9
2025-09-05 10:30:01.959054+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,30.3
2025-09-05 11:00:02.343042+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.1
2025-09-05 11:30:01.803820+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.7
2025-09-05 12:00:01.957728+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.5
2025-09-05 12:30:01.958996+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.4
2025-09-05 13:00:01.644071+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-05 13:30:01.637989+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-05 14:00:01.728918+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.2
2025-09-05 14:30:01.886179+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-05 15:00:01.712200+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-05 15:30:01.641890+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-05 16:00:01.792804+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-05 16:30:01.926374+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-05 17:00:02.541188+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-05 17:30:01.986445+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-05 18:00:02.088002+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-05 18:30:02.132582+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-05 19:00:01.728381+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-05 19:30:01.808475+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-05 20:00:01.862923+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-05 20:30:02.188941+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-05 21:00:01.727287+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-05 21:30:02.158873+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-05 22:00:02.115827+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.8
2025-09-05 22:30:01.621705+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-05 23:00:01.681014+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.9
2025-09-05 23:30:01.872310+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-06 00:00:01.576292+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-06 00:30:02.150231+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-06 01:00:01.824680+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-06 01:30:02.242568+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-06 02:00:02.400778+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-06 02:30:02.069424+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-06 03:00:01.842090+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-06 03:30:01.865979+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.4
2025-09-06 04:00:01.559918+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-06 04:30:01.607788+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.5
2025-09-06 05:00:01.504921+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.0
2025-09-06 05:30:02.154095+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.0
2025-09-06 06:00:01.998242+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-06 06:30:01.856013+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-06 07:00:01.746041+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-06 07:30:01.597216+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-06 08:00:02.276777+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-06 08:30:04.196601+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-06 09:00:02.198390+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-06 09:30:02.239420+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-06 10:00:01.871397+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-06 10:30:02.008907+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.7
2025-09-06 11:00:01.687719+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.2
2025-09-06 11:30:01.870244+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-06 12:00:02.058747+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-06 12:30:02.353573+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,25.1
2025-09-06 13:00:02.123322+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-06 13:30:01.876191+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-06 14:00:02.191528+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-06 14:30:02.087712+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-06 15:00:02.153284+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-06 15:30:01.882432+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-06 16:00:01.913805+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-06 16:30:01.895694+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-06 17:00:01.927178+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-06 17:30:01.701706+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-06 18:00:02.137657+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-06 18:30:02.145190+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-06 19:00:02.317896+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-06 19:30:02.420048+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-06 20:00:01.617188+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-06 20:30:01.936109+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-06 21:00:01.848706+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-06 21:30:02.074991+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-06 22:00:01.974791+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-06 22:30:02.386522+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-06 23:00:01.918813+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-06 23:30:02.220308+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.9
2025-09-07 00:00:02.119826+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-07 00:30:02.089309+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-07 01:00:01.915467+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 01:30:01.976603+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-07 02:00:02.057727+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-07 02:30:01.910071+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-07 03:00:02.176149+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-07 03:30:01.982801+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-07 04:00:01.724051+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-07 04:30:02.134342+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-07 05:00:01.910664+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 05:30:01.636815+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-07 06:00:01.725449+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-07 06:30:01.807013+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.8
2025-09-07 07:00:02.025632+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-07 07:30:01.857598+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,29.3
2025-09-07 08:00:02.061964+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-07 08:30:01.604955+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.5
2025-09-07 09:00:01.690068+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.3
2025-09-07 09:30:02.323418+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-07 10:00:01.641694+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-07 10:30:02.050196+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-07 11:00:02.113027+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-07 11:30:01.631651+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-07 12:00:02.326781+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-07 12:30:01.946364+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-07 13:00:02.026261+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 13:30:01.973887+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-07 14:00:02.308996+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 14:30:02.298695+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-07 15:00:02.104614+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-07 15:30:02.078037+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-07 16:00:02.360834+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-07 16:30:01.972367+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
2025-09-07 17:00:01.842238+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-07 17:30:02.054355+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-07 18:00:02.062065+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-07 18:30:02.081432+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.4
2025-09-07 19:00:02.199699+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-07 19:30:02.207576+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.3
2025-09-07 20:00:02.233297+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-07 20:30:02.146107+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-07 21:00:01.991199+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.2
2025-09-07 21:30:02.242053+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 22:00:02.365785+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-07 22:30:02.055796+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-07 23:00:02.077520+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.7
2025-09-07 23:30:01.962916+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.0
2025-09-08 00:00:02.075209+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.0
2025-09-08 00:30:02.283939+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-08 01:00:02.018383+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 01:30:02.052187+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-08 02:00:02.155550+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-08 02:30:02.454140+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 03:00:02.077704+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.2
2025-09-08 03:30:02.133288+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.3
2025-09-08 04:00:01.872289+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 04:30:02.144797+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 05:00:01.677711+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 05:30:01.814250+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,28.1
2025-09-08 06:00:01.976645+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.8
2025-09-08 06:30:02.079075+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.7
2025-09-08 07:00:02.338878+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.4
2025-09-08 07:30:01.918478+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.6
2025-09-08 08:00:02.353656+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-08 08:30:02.001413+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.0
2025-09-08 09:00:02.587536+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,27.1
2025-09-08 09:30:02.127068+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.9
2025-09-08 10:00:02.113853+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-08 10:30:02.432367+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.8
2025-09-08 11:00:01.932325+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.7
2025-09-08 11:30:02.311118+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.6
2025-09-08 12:00:01.793942+00:00,232928c2-22a1-498d-aec0-71d0a48ee43a,26.5
